time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
123200,2026-03-02 07:55:51,22.3090852730518,39.0982887509153,16.4042,,,19.95571094042,16.732284,4.7870516,23.6269364516,113.268048244,15,5,11.954,22.25229894042,18.700788,4.7870516,33.419292408,-4.697574,-0.894776,0,189.9, -2.3, -0.8,0,0,1195,1024,1024,1024,26,0,0,0,184.5,-2.6,0,83,3.984,3.979,3.981,0,0,0,7.005,87.44,19.95571094042,16.4042,31,Sport,
123300,2026-03-02 07:55:52,22.3090833915797,39.0982881415746,16.4042,,,19.95571094042,20.997376,4.7870516,24.3266740068,113.9845837,15,5,11.954,22.25229894042,18.700788,4.7870516,33.419292408,-4.697574,-0.894776,0,189.9, -2.4, -0.9,0,0,1197,1024,1024,1024,26,0,0,0,184.5,-2.6,0,83,3.984,3.979,3.981,0,0,0,7.005,87.44,19.95571094042,16.4042,31,Sport,
123400,2026-03-02 07:55:52,22.3090813219467,39.0982876548309,16.4042,,,19.95571094042,20.997376,4.7870516,25.067914188,114.757549604,15,5,11.954,22.25229894042,18.700788,4.7870516,33.419292408,-4.697574,-0.894776,0,189.9, -2.2, -0.9,0,0,1201,1024,1024,1024,27,0,0,0,184.5,-2.6,0,83,3.984,3.979,3.981,0,0,0,7.005,87.44,19.95571094042,16.4042,31,Sport,
123500,2026-03-02 07:55:52,22.3090793700755,39.0982870613284,16.4042,,,19.95571094042,21.32546,5.0107456,25.790027072,115.497379024,15,5,11.954,22.25229894042,18.700788,5.0107456,33.419292408,-4.921268,-0.894776,0,189.8, -2.3, -0.6,0,0,1208,1024,1024,1024,28,0,0,0,184.5,-2.6,0,83,3.984,3.979,3.981,0,0,0,7.005,87.44,19.95571094042,16.4042,31,Sport,
123600,2026-03-02 07:55:52,22.3090775321665,39.0982863588044,16.4042,,,19.95571094042,21.32546,5.0107456,26.4934719764,116.208665136,15,5,11.954,22.25229894042,18.700788,5.0107456,33.419292408,-4.921268,-0.894776,0,189.9, -2.3, -0.6,0,0,1211,1024,1024,1024,28,0,0,0,184.5,-2.6,0,83,3.984,3.979,3.981,0,0,0,7.005,87.44,19.95571094042,16.4042,31,Sport,
123700,2026-03-02 07:55:52,22.3090755318061,39.0982857474948,16.4042,,,19.95571094042,21.32546,5.0107456,27.2356307928,116.96686726,15,5,11.954,22.25229894042,18.700788,5.0107456,33.419292408,-4.921268,-0.894776,0,189.9, -2.5, -0.7,0,0,1211,1024,1024,1024,28,0,0,0,184.5,-2.6,0,83,3.984,3.979,3.981,0,0,0,7.005,87.44,19.95571094042,16.4042,31,Sport,
123800,2026-03-02 07:55:52,22.3090736242904,39.0982851555411,16.4042,,,19.95571094042,21.32546,5.2120702,27.945538952,117.690948648,15,5,11.954,22.25229894042,18.700788,5.2120702,33.419292408,-5.144962,-0.894776,0,189.8, -2.5, -0.6,0,0,1211,1024,1024,1024,28,0,0,0,184.5,-2.6,0,83,3.984,3.979,3.981,0,0,0,7.005,87.44,19.95571094042,16.4042,31,Sport,
123900,2026-03-02 07:55:52,22.3090715692598,39.0982845375862,16.4042,,,19.95571094042,21.32546,5.2120702,28.7081045932,118.469163896,15,5,11.954,22.25229894042,18.700788,5.2120702,33.419292408,-5.144962,-0.894776,0,189.9, -2.5, -0.6,0,0,1212,1024,1024,1024,28,0,0,0,184.5,-2.6,0,83,3.984,3.979,3.981,0,0,0,7.005,87.44,19.95571094042,16.4042,31,Sport,
124000,2026-03-02 07:55:52,22.3090692739339,39.0982839188291,16.4042,,,19.95571094042,21.32546,5.4357642,29.550033754,119.3323529,15,5,11.954,22.25229894042,18.700788,5.4357642,33.419292408,-5.368656,-0.894776,0,189.9, -2.3, -0.7,0,0,1212,1024,1024,1024,28,0,0,0,184.5,-2.6,0,83,3.984,3.979,3.981,0,0,0,7.005,87.44,19.95571094042,16.4042,31,Sport,
124100,2026-03-02 07:55:52,22.3090671369002,39.0982832933978,16.4042,,,19.95571094042,21.32546,5.4357642,30.3423238056,120.140095708,15,5,11.952,22.25229894042,18.700788,5.4357642,33.419292408,-5.368656,-0.894776,0,189.8, -2.4, -0.9,0,0,1213,1024,1024,1024,29,0,0,0,184.5,-2.6,0,83,3.985,3.98,3.982,0,0,0,6.986,87.44,19.95571094042,16.4042,31,Sport,
124200,2026-03-02 07:55:52,22.3090651659545,39.0982825416436,16.4042,,,19.95571094042,21.32546,5.4357642,31.0996729112,120.902562924,15,5,11.952,22.25229894042,18.700788,5.4357642,33.419292408,-5.368656,-0.894776,0,189.8, -2.4, -0.6,0,0,1213,1024,1024,1024,29,0,0,0,184.5,-2.6,0,83,3.985,3.98,3.982,0,0,0,6.986,87.44,19.95571094042,16.4042,31,Sport,
124300,2026-03-02 07:55:52,22.3090629819309,39.0982819132016,16.4042,,,19.95571094042,21.32546,5.6594582,31.9090561392,121.7273661,15,5,11.952,22.25229894042,18.700788,5.6594582,33.419292408,-5.59235,-0.894776,0,189.9, -2.4, -0.4,0,0,1213,1024,1024,1024,29,0,0,0,184.5,-2.6,0,83,3.985,3.98,3.982,0,0,0,6.986,87.44,19.95571094042,16.4042,31,Sport,
124400,2026-03-02 07:55:53,22.3090606477195,39.0982812205825,16.4042,,,19.95571094042,21.32546,5.6594582,32.7780194216,122.610568228,15,5,11.952,22.25229894042,18.700788,5.6594582,33.419292408,-5.59235,-0.894776,0,189.9, -2.4, -0.1,0,0,1213,1024,1024,1024,29,0,0,0,184.5,-2.6,0,83,3.985,3.98,3.982,0,0,0,6.986,87.44,19.95571094042,16.4042,31,Sport,
124500,2026-03-02 07:55:53,22.3090584005658,39.0982805909274,16.4042,,,19.95571094042,21.32546,5.6594582,33.609909212,123.457353032,15,5,11.952,22.25229894042,18.700788,5.6594582,33.609909212,-5.59235,-0.894776,0,190, -2.5, 0.1,0,0,1213,1024,1024,1024,29,0,0,0,184.5,-2.6,0,83,3.985,3.98,3.982,0,0,0,6.986,87.44,19.95571094042,16.4042,31,Sport,
124600,2026-03-02 07:55:53,22.3090560849019,39.0982799187939,16.4042,,,19.95571094042,21.32546,5.6594582,34.471129712,124.33235306,15,5,11.952,22.25229894042,18.700788,5.6594582,34.471129712,-5.59235,-0.894776,0,190.2, -2.6, 0.1,0,0,1213,1024,1024,1024,29,0,0,0,184.5,-2.6,0,83,3.985,3.98,3.982,0,0,0,6.986,87.44,19.95571094042,16.4042,31,Sport,
124700,2026-03-02 07:55:53,22.3090537896788,39.0982792688569,16.4042,,,19.95571094042,21.32546,5.927891,35.32316386,125.197838652,15,5,11.952,22.25229894042,18.700788,5.927891,35.32316386,-5.816044,-1.11847,0,190.3, -2.6, 0,0,0,1214,1024,1024,1024,29,0,0,0,184.5,-2.6,0,83,3.985,3.98,3.982,0,0,0,6.986,87.44,19.95571094042,16.4042,31,Sport,
124800,2026-03-02 07:55:53,22.3090514786411,39.0982785666049,16.4042,,,19.95571094042,21.32546,5.927891,36.188649452,126.073822932,15,5,11.952,22.25229894042,18.700788,5.927891,36.188649452,-5.816044,-1.11847,0,190.4, -2.7, 0,0,0,1214,1024,1024,1024,29,0,0,0,184.5,-2.6,0,83,3.985,3.98,3.982,0,0,0,6.986,87.44,19.95571094042,16.4042,31,Sport,
124900,2026-03-02 07:55:53,22.3090491390325,39.0982778922675,16.4042,,,19.95571094042,21.32546,5.927891,37.060040556,126.95702506,15,5,11.952,22.25229894042,18.700788,5.927891,37.060040556,-5.816044,-1.11847,0,190.4, -2.7, -0.1,0,0,1214,1024,1024,1024,29,0,0,0,184.5,-2.6,0,83,3.985,3.98,3.982,0,0,0,6.986,87.44,19.95571094042,16.4042,31,Sport,
125000,2026-03-02 07:55:53,22.3090467857767,39.0982771725671,16.4042,,,19.95571094042,21.32546,6.151585,37.9429146,127.84941354,15,5,11.952,22.25229894042,18.700788,6.151585,37.9429146,-6.039738,-1.11847,0,190.4, -2.6, 0,0,0,1214,1024,1024,1024,29,0,0,0,184.5,-2.6,0,83,3.985,3.98,3.982,0,0,0,6.986,87.44,19.95571094042,16.4042,31,Sport,
125100,2026-03-02 07:55:53,22.3090443940209,39.098276473033,16.4042,,,19.95571094042,21.32546,6.151585,38.835959248,128.753613044,15,5,11.946,22.25229894042,18.700788,6.151585,38.835959248,-6.039738,-1.11847,0,190.4, -2.5, -0.1,0,0,1214,1024,1024,1024,29,0,0,0,184.5,-2.6,0,83,3.983,3.979,3.982,0,0,0,7.133,87.44,19.95571094042,16.4042,31,Sport,
125200,2026-03-02 07:55:53,22.3090419676288,39.0982757905744,16.4042,,,19.95571094042,21.32546,6.151585,39.7391745,129.668311236,15,5,11.946,22.25229894042,18.700788,6.151585,39.7391745,-6.039738,-1.11847,0,190.4, -2.3, -0.1,0,0,1214,1024,1024,1024,29,0,0,0,184.5,-2.6,0,83,3.983,3.979,3.982,0,0,0,7.133,87.44,19.95571094042,16.4042,31,Sport,
125300,2026-03-02 07:55:53,22.3090395249765,39.0982750715107,16.4042,,,19.95571094042,21.32546,6.151585,40.653216524,130.591867696,15,5,11.946,22.25229894042,18.700788,6.151585,40.653216524,-6.039738,-1.11847,0,190.4, -2.2, -0.2,0,0,1217,1024,1024,1024,29,0,0,0,184.5,-2.6,0,83,3.983,3.979,3.982,0,0,0,7.133,87.44,19.95571094042,16.4042,31,Sport,
125400,2026-03-02 07:55:54,22.3090370384699,39.098274271553,16.4042,,,19.95571094042,21.32546,6.3529096,41.5928491,131.538390036,14,5,11.946,22.25229894042,18.700788,6.3529096,41.5928491,-6.263432,-1.11847,0,190.3, -2.3, -0.3,0,0,1218,1024,1024,1024,29,0,0,0,184.5,-2.6,0,83,3.983,3.979,3.982,0,0,0,7.133,87.44,19.95571094042,16.4042,31,Sport,
125500,2026-03-02 07:55:54,22.3090345447327,39.098273530258,16.4042,,,19.95571094042,21.32546,6.3529096,42.5278885,132.48195962,14,5,11.946,22.25229894042,18.700788,6.3529096,42.5278885,-6.263432,-1.11847,0,190.2, -2.4, -0.4,0,0,1217,1024,1024,1024,29,0,0,0,184.5,-2.6,0,83,3.983,3.979,3.982,0,0,0,7.133,87.44,19.95571094042,16.4042,31,Sport,
125600,2026-03-02 07:55:54,22.3090318591979,39.098272796061,16.4042,,,19.95571094042,20.669292,6.3529096,43.526248112,133.492786424,14,5,11.946,22.25229894042,18.700788,6.3529096,43.526248112,-6.263432,-1.11847,0,190.3, -2.5, -0.4,0,0,1215,1024,1024,1024,29,0,0,0,184.5,-2.6,0,83,3.983,3.979,3.982,0,0,0,7.133,87.44,19.95571094042,16.4042,31,Sport,
125700,2026-03-02 07:55:54,22.3090293054404,39.0982720411768,16.4042,,,19.95571094042,20.341208,6.3529096,44.483925308,134.45866572,14,5,11.946,22.25229894042,18.700788,6.3529096,44.483925308,-6.263432,-1.11847,0,190.2, -2.3, -0.5,0,0,1215,1024,1024,1024,29,0,0,0,184.5,-2.6,0,83,3.983,3.979,3.982,0,0,0,7.133,87.44,19.95571094042,16.4042,31,Sport,
125800,2026-03-02 07:55:54,22.3090265648028,39.098271137154,16.4042,,,19.95571094042,20.669292,6.5766036,45.524279672,135.504269428,14,5,11.946,22.25229894042,18.700788,6.5766036,45.524279672,-6.487126,-1.11847,0,190.2, -2.2, -0.6,0,0,1218,1024,1024,1024,29,0,0,0,184.5,-2.6,0,82,3.983,3.979,3.982,0,0,0,7.133,87.44,19.95571094042,16.4042,31,Sport,
125900,2026-03-02 07:55:54,22.3090239575189,39.0982703556424,16.4042,,,19.95571094042,20.669292,6.5766036,46.503938496,136.4911461,14,5,11.946,22.25229894042,18.700788,6.5766036,46.503938496,-6.487126,-1.11847,0,190.2, -2.1, -0.5,0,0,1218,1024,1024,1024,29,0,0,0,184.5,-2.6,0,82,3.983,3.979,3.982,0,0,0,7.133,87.44,19.95571094042,16.4042,31,Sport,
126000,2026-03-02 07:55:54,22.3090214498689,39.0982696300364,16.4042,,,19.95571094042,20.997376,6.6213424,47.443242988,137.438324608,14,5,11.946,22.25229894042,18.700788,6.6213424,47.443242988,-6.487126,-1.342164,0,190.1, -2.2, -0.6,0,0,1220,1024,1024,1024,30,0,0,0,184.5,-2.6,0,82,3.983,3.979,3.982,0,0,0,7.133,87.44,19.95571094042,16.4042,31,Sport,
126100,2026-03-02 07:55:54,22.3090188125149,39.0982688346994,16.4042,,,19.95571094042,20.997376,6.6213424,48.435369004,138.437340388,14,5,11.946,22.25229894042,18.700788,6.6213424,48.435369004,-6.487126,-1.342164,0,190, -2.1, -0.8,0,0,1175,1024,1024,1024,23,0,0,0,184.5,-2.6,0,82,3.985,3.98,3.982,0,0,0,7.076,87.44,19.95571094042,16.4042,31,Sport,
126200,2026-03-02 07:55:54,22.3090161938625,39.0982680749931,16.4042,,,19.95571094042,21.32546,6.8450364,49.416996332,139.426513648,14,5,11.946,22.25229894042,18.700788,6.8450364,49.416996332,-6.71082,-1.342164,0,190, -1.7, -0.8,0,0,1028,1024,1024,1024,1,0,0,0,184.5,-2.6,0,82,3.985,3.98,3.982,0,0,0,7.076,87.44,19.95571094042,16.4042,31,Sport,
126300,2026-03-02 07:55:54,22.3090135284944,39.0982672733523,16.4042,,,19.95571094042,21.32546,6.8450364,50.41994912,140.436028116,14,5,11.946,22.25229894042,18.700788,6.8450364,50.41994912,-6.71082,-1.342164,0,189.9, 0.7, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.985,3.98,3.982,0,0,0,7.076,87.44,19.95571094042,16.4042,31,Sport,
126400,2026-03-02 07:55:55,22.3090106641239,39.0982663350925,16.4042,,,19.95571094042,21.32546,6.6213424,51.507875664,141.527891668,14,5,11.946,22.25229894042,18.700788,6.8450364,51.507875664,-6.487126,-1.342164,0,189.8, 14.1, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.985,3.98,3.982,0,0,0,7.076,87.44,19.95571094042,16.4042,31,Sport,
126500,2026-03-02 07:55:55,22.3090081706523,39.0982655677489,16.4042,,,19.95571094042,21.32546,5.927891,52.448820576,142.47375784,14,5,11.946,22.25229894042,18.700788,6.8450364,52.448820576,-5.816044,-1.11847,0,189.9, 23, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.985,3.98,3.982,0,0,0,7.076,87.44,19.95571094042,16.4042,31,Sport,
126600,2026-03-02 07:55:55,22.309006246491,39.09826478295,16.4042,,,19.95571094042,21.32546,5.0107456,53.199148684,143.224414032,14,5,11.946,22.25229894042,18.700788,6.8450364,53.199148684,-4.921268,-0.894776,0,189.9, 23.9, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.985,3.98,3.982,0,0,0,7.076,87.44,19.95571094042,16.4042,31,Sport,
126700,2026-03-02 07:55:55,22.3090045070168,39.0982641541399,16.4042,,,19.95571094042,21.32546,3.8699062,53.867127708,143.893377308,14,5,11.946,22.25229894042,18.700788,6.8450364,53.867127708,-3.802798,-0.671082,0,190, 21.6, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.985,3.98,3.982,0,0,0,7.076,87.44,19.95571094042,16.4042,31,Sport,
126800,2026-03-02 07:55:55,22.3090029177045,39.0982635787954,16.4042,,,19.95571094042,21.32546,3.1988242,54.477692032,144.504925884,14,5,11.946,22.25229894042,18.700788,6.8450364,54.477692032,-3.131716,-0.671082,0,190, 18.9, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.985,3.98,3.982,0,0,0,7.076,87.44,19.95571094042,16.4042,31,Sport,
126900,2026-03-02 07:55:55,22.3090018142773,39.0982630804001,16.4042,,,19.95571094042,21.32546,2.5053728,54.914043752,144.941277604,14,5,11.946,22.25229894042,18.700788,6.8450364,54.914043752,-2.460634,-0.447388,0,190.1, 16.6, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.985,3.98,3.982,0,0,0,7.076,87.44,19.95571094042,16.4042,31,Sport,
127000,2026-03-02 07:55:55,22.3090006056389,39.0982625030623,16.4042,,,19.95571094042,21.32546,1.8342908,55.395999148,145.423561084,13,5,11.946,22.25229894042,18.700788,6.8450364,55.395999148,-1.789552,-0.447388,0,190.2, 14, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.985,3.98,3.982,0,0,0,7.076,87.44,19.95571094042,16.4042,31,Sport,
127100,2026-03-02 07:55:55,22.3089999338504,39.0982620937724,16.4042,,,19.95571094042,21.32546,1.3645334,55.674542464,145.704729072,13,5,11.946,22.25229894042,18.700788,6.8450364,55.674542464,-1.342164,-0.223694,0,190.2, 12.2, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.975,3.969,3.972,0,0,0,7.069,87.62,19.95571094042,16.4042,31,Sport,
127200,2026-03-02 07:55:55,22.308999233868,39.0982620357324,16.4042,,,19.95571094042,21.32546,1.3645334,55.919293128,145.960962676,13,5,11.946,22.25229894042,18.700788,6.8450364,55.919293128,-1.11847,-0.223694,0,190.1, 10, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.975,3.969,3.972,0,0,0,7.069,87.62,19.95571094042,16.4042,31,Sport,
127300,2026-03-02 07:55:55,22.3089988535454,39.098261698419,16.4042,,,19.95571094042,21.32546,0.7158208,56.090224892,146.140424624,13,5,11.946,22.25229894042,18.700788,6.8450364,56.090224892,-0.671082,-0.223694,0,190.3, 8.8, 0,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.975,3.969,3.972,0,0,0,7.069,87.62,19.95571094042,16.4042,31,Sport,
127400,2026-03-02 07:55:56,22.3089979045979,39.0982617491366,16.4042,,,19.95571094042,21.32546,0.4921268,56.4058417,146.486881328,13,5,11.946,22.25229894042,18.700788,6.8450364,56.4058417,-0.447388,-0.223694,0,190.4, 7.3, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.975,3.969,3.972,0,0,0,7.069,87.62,19.95571094042,16.4042,31,Sport,
127500,2026-03-02 07:55:56,22.3089976409405,39.0982614865917,16.4042,,,19.95571094042,21.32546,0.447388,56.527888948,146.617786844,13,5,11.946,22.25229894042,18.700788,6.8450364,56.527888948,-0.447388,0,0,190.4, 6, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.975,3.969,3.972,0,0,0,7.069,87.62,19.95571094042,16.4042,31,Sport,
127600,2026-03-02 07:55:56,22.3089975148688,39.0982619516576,16.4042,,,19.95571094042,21.32546,0.223694,56.513125168,146.78150076,14,5,11.946,22.25229894042,18.700788,6.8450364,56.527888948,-0.223694,0,0,190.1, 5.3, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.975,3.969,3.972,0,0,0,7.069,87.62,19.95571094042,16.4042,31,Sport,
127700,2026-03-02 07:55:56,22.3089973359559,39.098261851065,16.4042,,,19.95571094042,21.32546,0.223694,56.5862879,146.854991576,14,5,11.946,22.25229894042,18.700788,6.8450364,56.5862879,-0.223694,0,0,190.2, 4.8, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.975,3.969,3.972,0,0,0,7.069,87.62,19.95571094042,16.4042,31,Sport,
127800,2026-03-02 07:55:56,22.3089970965945,39.0982621109361,16.4042,,,19.95571094042,21.32546,0,56.635828584,146.978679244,14,5,11.946,22.25229894042,18.700788,6.8450364,56.635828584,0,0,0,190.2, 4.7, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.975,3.969,3.972,0,0,0,7.069,87.62,19.95571094042,16.4042,31,Sport,
127900,2026-03-02 07:55:56,22.3089969583919,39.0982620379317,16.732284,,,20.28379494042,21.32546,0,56.691602864,147.034781608,14,5,11.946,22.25229894042,18.700788,6.8450364,56.691602864,0,0,0,190.2, 4.1, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.975,3.969,3.972,0,0,0,7.069,87.62,20.28379494042,16.732284,31,Sport,
128000,2026-03-02 07:55:56,22.3089970541365,39.0982625097736,16.4042,,,19.95571094042,21.32546,0,56.601379764,147.197839356,14,5,11.946,22.25229894042,18.700788,6.8450364,56.691602864,0,0,0,190.3, 3.3, 1,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.975,3.969,3.972,0,0,0,7.069,87.62,19.95571094042,16.4042,31,Sport,
128100,2026-03-02 07:55:56,22.3089969699402,39.098262472541,16.4042,,,19.95571094042,21.32546,0,56.634516248,147.23097584,14,5,11.943,22.25229894042,18.700788,6.8450364,56.691602864,0,0,0,190.2, 2.7, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.986,3.98,3.983,0,0,0,7.187,87.62,19.95571094042,16.4042,31,Sport,
128200,2026-03-02 07:55:56,22.3089971362253,39.098262718853,16.4042,,,19.95571094042,21.32546,0,56.548230156,147.333994216,14,5,11.943,22.25229894042,18.700788,6.8450364,56.691602864,0,0,0,190.2, 2, 0,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.986,3.98,3.983,0,0,0,7.187,87.62,19.95571094042,16.4042,31,Sport,
128300,2026-03-02 07:55:57,22.3089970781412,39.0982627236312,16.4042,,,19.95571094042,21.32546,0,56.567259028,147.355319676,14,5,11.943,22.25229894042,18.700788,6.8450364,56.691602864,0,0,0,190.2, 1.8, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.986,3.98,3.983,0,0,0,7.187,87.62,19.95571094042,16.4042,31,Sport,
128400,2026-03-02 07:55:57,22.3089971774154,39.0982630842083,16.732284,,,20.28379494042,21.32546,0,56.489831204,147.482288184,14,5,11.943,22.25229894042,18.700788,6.8450364,56.691602864,0,0,0,190.3, 1.8, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.986,3.98,3.983,0,0,0,7.187,87.62,20.28379494042,16.732284,31,Sport,
128500,2026-03-02 07:55:57,22.3089971194512,39.0982631324072,16.732284,,,20.28379494042,21.32546,0,56.503610732,147.508862988,14,5,11.943,22.25229894042,18.700788,6.8450364,56.691602864,0,0,0,190.6, 1.9, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.986,3.98,3.983,0,0,0,7.187,87.62,20.28379494042,16.732284,31,Sport,
128600,2026-03-02 07:55:57,22.308997236065,39.0982633039878,16.732284,,,20.28379494042,21.32546,0,56.443243276,147.580713384,14,5,11.943,22.25229894042,18.700788,6.8450364,56.691602864,0,0,0,190.4, 1.8, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.986,3.98,3.983,0,0,0,7.187,87.62,20.28379494042,16.732284,31,Sport,
128700,2026-03-02 07:55:57,22.3089971847316,39.0982633700818,16.732284,,,20.28379494042,21.32546,0,56.452757712,147.60991286,14,5,11.943,22.25229894042,18.700788,6.8450364,56.691602864,0,0,0,190.3, 1.8, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.986,3.98,3.983,0,0,0,7.187,87.62,20.28379494042,16.732284,31,Sport,
128800,2026-03-02 07:55:57,22.3089972383438,39.0982634582589,16.732284,,,20.28379494042,21.32546,0,56.42388632,147.645674016,14,5,11.943,22.25229894042,18.700788,6.8450364,56.691602864,0,0,0,190.2, 2.2, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.986,3.98,3.983,0,0,0,7.187,87.62,20.28379494042,16.732284,31,Sport,
128900,2026-03-02 07:55:57,22.3089971844746,39.0982635276727,16.732284,,,20.28379494042,21.32546,0,56.434056924,147.676185828,14,5,11.943,22.25229894042,18.700788,6.8450364,56.691602864,0,0,0,190.2, 2.1, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.986,3.98,3.983,0,0,0,7.187,87.62,20.28379494042,16.732284,31,Sport,
129000,2026-03-02 07:55:57,22.3089972405198,39.098263556717,16.732284,,,20.28379494042,21.32546,0,56.411419128,147.698823624,14,5,11.943,22.25229894042,18.700788,6.8450364,56.691602864,0,0,0,190.4, 2.7, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.986,3.98,3.983,0,0,0,7.187,87.62,20.28379494042,16.732284,31,Sport,
129100,2026-03-02 07:55:57,22.3089971845431,39.0982636292445,16.732284,,,20.28379494042,21.32546,0,56.421589732,147.730647772,14,5,11.943,22.25229894042,18.700788,6.8450364,56.691602864,0,0,0,190.6, 2.7, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.985,3.98,3.982,0,0,0,7.435,87.8,20.28379494042,16.732284,31,Sport,
129200,2026-03-02 07:55:57,22.3089974086382,39.0982636407201,16.732284,,,20.28379494042,21.32546,0,56.343833824,147.812668772,14,5,11.943,22.25229894042,18.700788,6.8450364,56.691602864,0,0,0,190.5, 2.8, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.985,3.98,3.982,0,0,0,7.435,87.8,20.28379494042,16.732284,31,Sport,
129300,2026-03-02 07:55:57,22.308997380213,39.0982637234407,16.732284,,,20.28379494042,21.32546,0,56.343833824,147.842196332,14,5,11.943,22.25229894042,18.700788,6.8450364,56.691602864,0,0,0,190.5, 2.7, 1.4,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.985,3.98,3.982,0,0,0,7.435,87.8,20.28379494042,16.732284,31,Sport,
129400,2026-03-02 07:55:58,22.3089974331912,39.0982636098238,16.732284,,,20.28379494042,21.32546,0,56.339240648,147.885175336,14,5,11.943,22.25229894042,18.700788,6.8450364,56.691602864,0,0,0,190.5, 2.3, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.985,3.98,3.982,0,0,0,7.435,87.8,20.28379494042,16.732284,31,Sport,
129500,2026-03-02 07:55:58,22.3089974184389,39.0982636757974,16.732284,,,20.28379494042,21.32546,0,56.336287892,147.908141216,14,5,11.943,22.25229894042,18.700788,6.8450364,56.691602864,0,0,0,190.3, 2.3, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.985,3.98,3.982,0,0,0,7.435,87.8,20.28379494042,16.732284,31,Sport,
129600,2026-03-02 07:55:58,22.3089974923205,39.0982635684287,16.732284,,,20.28379494042,21.32546,0,56.324148784,147.953416808,14,5,11.943,22.25229894042,18.700788,6.8450364,56.691602864,0,0,0,190.4, 2.3, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,184.5,-2.6,0,82,3.985,3.98,3.982,0,0,0,7.435,87.8,20.28379494042,16.732284,31,Sport,
